order_id,picked_up_time,delivered_time,actual_delivery_mins
ORD_47911,2024-01-28 13:22:00,2024-01-28 14:10:00,48.0
ORD_47912,2024-02-20 15:56:00,2024-02-20 16:28:00,32.0
ORD_47913,2024-01-12 09:30:00,2024-01-12 09:49:00,19.0
ORD_47914,2024-02-16 14:58:00,2024-02-16 15:39:00,41.0
ORD_47915,2024-01-18 12:49:00,2024-01-18 13:52:00,63.0
ORD_47916,2024-02-19 13:33:00,2024-02-19 14:15:00,42.0
ORD_47917,2024-01-20 12:34:00,2024-01-20 13:16:00,42.0
ORD_47918,2024-01-02 13:40:00,2024-01-02 14:00:00,20.0
ORD_47919,2024-02-05 17:00:00,2024-02-05 17:40:00,40.0
ORD_47920,2024-02-26 11:47:00,2024-02-26 12:15:00,28.0
ORD_47921,2024-01-23 17:21:00,2024-01-23 17:35:00,14.0
ORD_47922,2024-01-14 09:11:00,2024-01-14 10:11:00,60.0
ORD_47923,2024-02-10 17:30:00,2024-02-10 17:44:00,14.0
ORD_47924,2024-02-17 11:53:00,2024-02-17 12:17:00,24.0
ORD_47925,2024-01-24 09:45:00,2024-01-24 10:24:00,39.0
ORD_47926,2024-01-04 11:38:00,2024-01-04 11:59:00,21.0
ORD_47927,2024-01-02 10:51:00,2024-01-02 11:11:00,20.0
ORD_47928,2024-01-10 09:35:00,2024-01-10 09:46:00,11.0
ORD_47929,2024-01-29 10:38:00,2024-01-29 10:59:00,21.0
ORD_47930,2024-01-02 14:24:00,2024-01-02 15:01:00,37.0
ORD_47931,2024-01-17 14:33:00,2024-01-17 14:52:00,19.0
ORD_47932,2024-01-14 16:37:00,2024-01-14 16:53:00,16.0
ORD_47933,2024-01-15 15:29:00,2024-01-15 15:54:00,25.0
ORD_47934,2024-01-01 12:17:00,2024-01-01 13:05:00,48.0
ORD_47935,2024-02-26 10:55:00,2024-02-26 11:08:00,13.0
ORD_47936,2024-01-14 17:18:00,2024-01-14 17:29:00,11.0
ORD_47937,2024-01-21 17:59:00,2024-01-21 18:34:00,35.0
ORD_47938,2024-01-06 15:23:00,2024-01-06 16:20:00,57.0
ORD_47939,2024-01-02 18:12:00,2024-01-02 19:26:00,74.0
ORD_47940,2024-01-05 13:42:00,2024-01-05 14:04:00,22.0
ORD_47941,2024-01-04 17:42:00,2024-01-04 18:12:00,30.0
ORD_47942,2024-01-04 12:41:00,2024-01-04 12:59:00,18.0
ORD_47943,2024-01-24 16:21:00,2024-01-24 17:33:00,72.0
ORD_47944,2024-01-03 10:26:00,2024-01-03 10:38:00,12.0
ORD_47945,2024-01-27 18:28:00,2024-01-27 18:39:00,11.0
ORD_47946,2024-02-04 15:05:00,2024-02-04 15:35:00,30.0
ORD_47947,2024-02-27 13:47:00,2024-02-27 14:24:00,37.0
ORD_47948,2024-01-19 15:35:00,2024-01-19 16:41:00,66.0
ORD_47949,2024-01-22 18:42:00,2024-01-22 18:58:00,16.0
ORD_47950,2024-01-01 12:19:00,2024-01-01 12:41:00,22.0
ORD_47951,2024-02-23 15:35:00,2024-02-23 16:33:00,58.0
ORD_47952,2024-01-23 17:05:00,2024-01-23 17:34:00,29.0
ORD_47953,2024-02-17 18:20:00,2024-02-17 19:04:00,44.0
ORD_47954,2024-02-11 18:59:00,2024-02-11 20:14:00,75.0
ORD_47955,2024-02-09 16:21:00,2024-02-09 16:52:00,31.0
ORD_47956,2024-02-11 17:22:00,2024-02-11 17:50:00,28.0
ORD_47957,2024-01-28 14:39:00,2024-01-28 14:57:00,18.0
ORD_47958,2024-01-25 11:20:00,2024-01-25 11:41:00,21.0
ORD_47959,2024-01-14 17:35:00,2024-01-14 18:00:00,25.0
ORD_47960,2024-01-27 15:51:00,2024-01-27 16:18:00,27.0
ORD_47961,2024-02-05 11:56:00,2024-02-05 12:31:00,35.0
ORD_47962,2024-01-28 12:47:00,2024-01-28 13:55:00,68.0
ORD_47963,2024-02-17 16:58:00,2024-02-17 17:41:00,43.0
ORD_47964,2024-02-23 14:51:00,2024-02-23 15:18:00,27.0
ORD_47965,2024-01-23 09:34:00,2024-01-23 10:20:00,46.0
ORD_47966,2024-01-19 09:07:00,2024-01-19 09:37:00,30.0
ORD_47967,2024-02-10 18:03:00,2024-02-10 18:18:00,15.0
ORD_47968,2024-01-15 10:42:00,2024-01-15 11:14:00,32.0
ORD_47969,2024-01-05 17:13:00,2024-01-05 17:35:00,22.0
ORD_47970,2024-01-19 16:49:00,2024-01-19 17:27:00,38.0
ORD_47971,2024-02-08 11:28:00,2024-02-08 12:11:00,43.0
ORD_47972,2024-02-06 13:32:00,2024-02-06 14:01:00,29.0
ORD_47973,2024-02-08 09:18:00,2024-02-08 10:27:00,69.0
ORD_47974,2024-01-15 17:18:00,2024-01-15 18:58:00,100.0
ORD_47975,2024-01-07 10:16:00,2024-01-07 10:36:00,20.0
ORD_47976,2024-02-28 17:05:00,2024-02-28 17:15:00,10.0
ORD_47977,2024-01-28 11:45:00,2024-01-28 12:01:00,16.0
ORD_47978,2024-02-03 15:17:00,2024-02-03 15:42:00,25.0
ORD_47979,2024-02-26 13:27:00,2024-02-26 13:54:00,27.0
ORD_47980,2024-02-20 18:49:00,2024-02-20 19:14:00,25.0
ORD_47981,2024-01-26 11:20:00,2024-01-26 11:37:00,17.0
ORD_47982,2024-01-07 09:26:00,2024-01-07 09:39:00,13.0
ORD_47983,2024-01-09 10:07:00,2024-01-09 10:29:00,22.0
ORD_47984,2024-01-07 11:53:00,2024-01-07 12:27:00,34.0
ORD_47985,2024-02-27 11:57:00,2024-02-27 12:25:00,28.0
ORD_47986,2024-01-25 09:25:00,2024-01-25 10:09:00,44.0
ORD_47987,2024-02-27 11:33:00,2024-02-27 11:54:00,21.0
ORD_47988,2024-01-03 15:42:00,2024-01-03 16:44:00,62.0
ORD_47989,2024-02-13 10:48:00,2024-02-13 12:14:00,86.0
ORD_47990,2024-02-28 13:09:00,2024-02-28 13:48:00,39.0
ORD_47991,2024-02-03 17:13:00,2024-02-03 17:56:00,43.0
ORD_47992,2024-01-28 09:20:00,2024-01-28 09:45:00,25.0
ORD_47993,2024-01-29 16:21:00,2024-01-29 17:03:00,42.0
ORD_47994,2024-02-21 15:48:00,2024-02-21 16:11:00,23.0
ORD_47995,2024-02-07 11:52:00,2024-02-07 12:11:00,19.0
ORD_47996,2024-01-15 13:08:00,2024-01-15 13:35:00,27.0
ORD_47997,2024-01-14 09:33:00,2024-01-14 09:52:00,19.0
ORD_47998,2024-02-28 10:35:00,2024-02-28 11:00:00,25.0
ORD_47999,2024-01-04 16:02:00,2024-01-04 17:39:00,97.0
ORD_48000,2024-01-05 17:53:00,2024-01-05 18:27:00,34.0
ORD_48001,2024-02-09 14:59:00,2024-02-09 15:41:00,42.0
ORD_48002,2024-01-12 16:59:00,2024-01-12 17:14:00,15.0
ORD_48003,2024-02-01 17:31:00,2024-02-01 17:54:00,23.0
ORD_48004,2024-02-08 15:58:00,2024-02-08 16:09:00,11.0
ORD_48005,2024-01-11 13:23:00,2024-01-11 13:55:00,32.0
ORD_48006,2024-02-14 15:31:00,2024-02-14 15:44:00,13.0
ORD_48007,2024-01-18 16:48:00,2024-01-18 17:40:00,52.0
ORD_48008,2024-01-13 09:27:00,2024-01-13 10:28:00,61.0
ORD_48009,2024-02-24 17:16:00,2024-02-24 17:40:00,24.0
ORD_48010,2024-01-03 11:55:00,2024-01-03 12:21:00,26.0
ORD_48011,2024-02-11 16:10:00,2024-02-11 16:38:00,28.0
ORD_48012,2024-01-10 14:13:00,2024-01-10 14:24:00,11.0
ORD_48013,2024-02-04 17:56:00,2024-02-04 18:14:00,18.0
ORD_48014,2024-01-06 13:52:00,2024-01-06 14:50:00,58.0
ORD_48015,2024-01-17 12:15:00,2024-01-17 12:33:00,18.0
ORD_48016,2024-02-14 10:33:00,2024-02-14 10:45:00,12.0
ORD_48017,2024-01-18 10:17:00,2024-01-18 11:07:00,50.0
ORD_48018,2024-01-18 14:44:00,2024-01-18 15:25:00,41.0
ORD_48019,2024-01-19 15:38:00,2024-01-19 15:49:00,11.0
ORD_48020,2024-01-28 17:33:00,2024-01-28 18:03:00,30.0
ORD_48021,2024-02-23 16:30:00,2024-02-23 17:28:00,58.0
ORD_48022,2024-02-28 18:05:00,2024-02-28 18:20:00,15.0
ORD_48023,2024-01-14 17:38:00,2024-01-14 18:54:00,76.0
ORD_48024,2024-02-16 18:01:00,2024-02-16 18:37:00,36.0
ORD_48025,2024-01-05 13:23:00,2024-01-05 13:58:00,35.0
ORD_48026,2024-01-11 11:47:00,2024-01-11 12:00:00,13.0
ORD_48027,2024-02-01 14:45:00,2024-02-01 16:29:00,104.0
ORD_48028,2024-01-14 17:31:00,2024-01-14 17:56:00,25.0
ORD_48029,2024-02-18 10:27:00,2024-02-18 10:44:00,17.0
ORD_48030,2024-01-21 18:19:00,2024-01-21 18:44:00,25.0
ORD_48031,2024-01-17 18:45:00,2024-01-17 19:04:00,19.0
ORD_48032,2024-02-20 13:07:00,2024-02-20 13:18:00,11.0
ORD_48033,2024-01-26 18:54:00,2024-01-26 20:18:00,84.0
ORD_48034,2024-01-16 16:18:00,2024-01-16 16:51:00,33.0
ORD_48035,2024-01-20 17:29:00,2024-01-20 18:12:00,43.0
ORD_48036,2024-01-24 11:49:00,2024-01-24 12:04:00,15.0
ORD_48037,2024-01-26 15:11:00,2024-01-26 15:46:00,35.0
ORD_48038,2024-01-12 18:02:00,2024-01-12 18:19:00,17.0
ORD_48039,2024-01-08 18:52:00,2024-01-08 20:00:00,68.0
ORD_48040,2024-01-26 10:45:00,2024-01-26 11:00:00,15.0
ORD_48041,2024-01-29 12:45:00,2024-01-29 13:05:00,20.0
ORD_48042,2024-01-15 16:14:00,2024-01-15 16:41:00,27.0
ORD_48043,2024-01-12 17:05:00,2024-01-12 17:38:00,33.0
ORD_48044,2024-01-29 09:58:00,2024-01-29 10:13:00,15.0
ORD_48045,2024-01-18 11:46:00,2024-01-18 12:11:00,25.0
ORD_48046,2024-02-12 18:58:00,2024-02-12 19:33:00,35.0
ORD_48047,2024-02-18 13:07:00,2024-02-18 13:34:00,27.0
ORD_48048,2024-02-16 13:56:00,2024-02-16 14:49:00,53.0
ORD_48049,2024-01-31 18:47:00,2024-01-31 19:26:00,39.0
ORD_48050,2024-02-26 12:05:00,2024-02-26 12:32:00,27.0
ORD_48051,2024-01-09 09:36:00,2024-01-09 10:01:00,25.0
ORD_48052,2024-01-15 17:01:00,2024-01-15 17:26:00,25.0
ORD_48053,2024-01-08 16:26:00,2024-01-08 16:49:00,23.0
ORD_48054,2024-01-27 16:46:00,2024-01-27 17:13:00,27.0
ORD_48055,2024-01-13 16:47:00,2024-01-13 17:34:00,47.0
ORD_48056,2024-01-11 09:40:00,2024-01-11 10:59:00,79.0
ORD_48057,2024-01-26 15:13:00,2024-01-26 15:39:00,26.0
ORD_48058,2024-02-22 16:41:00,2024-02-22 17:19:00,38.0
ORD_48059,2024-01-29 11:01:00,2024-01-29 11:45:00,44.0
ORD_48060,2024-01-06 13:46:00,2024-01-06 14:28:00,42.0
ORD_48061,2024-01-03 12:54:00,2024-01-03 13:24:00,30.0
ORD_48062,2024-01-27 10:51:00,2024-01-27 11:16:00,25.0
ORD_48063,2024-01-28 17:16:00,2024-01-28 17:57:00,41.0
ORD_48064,2024-01-12 11:31:00,2024-01-12 12:07:00,36.0
ORD_48065,2024-02-05 17:14:00,2024-02-05 17:39:00,25.0
ORD_48066,2024-01-29 17:37:00,2024-01-29 17:57:00,20.0
ORD_48067,2024-01-22 10:34:00,2024-01-22 11:50:00,76.0
ORD_48068,2024-02-16 12:01:00,2024-02-16 12:18:00,17.0
ORD_48069,2024-01-09 17:03:00,2024-01-09 18:13:00,70.0
ORD_48070,2024-01-31 13:08:00,2024-01-31 13:20:00,12.0
ORD_48071,2024-02-18 11:16:00,2024-02-18 11:58:00,42.0
ORD_48072,2024-01-03 13:27:00,2024-01-03 14:26:00,59.0
ORD_48073,2024-01-10 10:49:00,2024-01-10 11:16:00,27.0
ORD_48074,2024-01-05 13:52:00,2024-01-05 14:23:00,31.0
ORD_48075,2024-01-25 10:20:00,2024-01-25 10:41:00,21.0
ORD_48076,2024-01-02 18:10:00,2024-01-02 18:37:00,27.0
ORD_48077,2024-02-22 17:15:00,2024-02-22 17:33:00,18.0
ORD_48078,2024-01-29 16:49:00,2024-01-29 17:20:00,31.0
ORD_48079,2024-02-27 12:54:00,2024-02-27 13:18:00,24.0
ORD_48080,2024-02-11 16:40:00,2024-02-11 16:56:00,16.0
ORD_48081,2024-01-20 18:59:00,2024-01-20 19:13:00,14.0
ORD_48082,2024-01-10 17:19:00,2024-01-10 17:52:00,33.0
ORD_48083,2024-02-11 13:26:00,2024-02-11 13:40:00,14.0
ORD_48084,2024-02-04 11:03:00,2024-02-04 11:16:00,13.0
ORD_48085,2024-02-14 10:15:00,2024-02-14 10:32:00,17.0
ORD_48086,2024-01-25 14:11:00,2024-01-25 14:38:00,27.0
ORD_48087,2024-01-20 09:12:00,2024-01-20 09:31:00,19.0
ORD_48088,2024-01-31 14:37:00,2024-01-31 15:30:00,53.0
ORD_48089,2024-02-10 13:51:00,2024-02-10 14:14:00,23.0
ORD_48090,2024-02-18 09:08:00,2024-02-18 10:33:00,85.0
ORD_48091,2024-01-14 12:19:00,2024-01-14 12:46:00,27.0
ORD_48092,2024-01-31 11:10:00,2024-01-31 12:08:00,58.0
ORD_48093,2024-02-13 17:43:00,2024-02-13 18:15:00,32.0
ORD_48094,2024-02-08 14:05:00,2024-02-08 14:47:00,42.0
ORD_48095,2024-02-19 10:45:00,2024-02-19 11:09:00,24.0
ORD_48096,2024-02-09 13:53:00,2024-02-09 14:09:00,16.0
ORD_48097,2024-01-05 17:06:00,2024-01-05 17:29:00,23.0
ORD_48098,2024-01-27 17:54:00,2024-01-27 19:07:00,73.0
ORD_48099,2024-02-08 17:48:00,2024-02-08 18:18:00,30.0
ORD_48100,2024-01-01 13:27:00,2024-01-01 14:12:00,45.0
ORD_48101,2024-01-02 10:58:00,2024-01-02 11:57:00,59.0
ORD_48102,2024-01-31 16:28:00,2024-01-31 17:16:00,48.0
ORD_48103,2024-02-22 10:45:00,2024-02-22 11:00:00,15.0
ORD_48104,2024-02-21 15:49:00,2024-02-21 16:27:00,38.0
ORD_48105,2024-01-30 15:25:00,2024-01-30 15:50:00,25.0
ORD_48106,2024-02-25 13:04:00,2024-02-25 13:56:00,52.0
ORD_48107,2024-02-04 17:00:00,2024-02-04 17:12:00,12.0
ORD_48108,2024-02-08 10:48:00,2024-02-08 11:39:00,51.0
ORD_48109,2024-01-13 14:47:00,2024-01-13 15:09:00,22.0
ORD_48110,2024-01-01 17:44:00,2024-01-01 18:59:00,75.0
ORD_48111,2024-02-09 17:59:00,2024-02-09 18:43:00,44.0
ORD_48112,2024-02-25 13:28:00,2024-02-25 14:10:00,42.0
ORD_48113,2024-02-04 10:20:00,2024-02-04 10:30:00,10.0
ORD_48114,2024-01-28 14:19:00,2024-01-28 14:34:00,15.0
ORD_48115,2024-01-26 17:36:00,2024-01-26 18:30:00,54.0
ORD_48116,2024-01-30 12:34:00,2024-01-30 12:44:00,10.0
ORD_48117,2024-02-09 09:11:00,2024-02-09 09:25:00,14.0
ORD_48118,2024-02-09 18:48:00,2024-02-09 19:06:00,18.0
ORD_48119,2024-01-02 16:37:00,2024-01-02 16:54:00,17.0
ORD_48120,2024-02-12 16:46:00,2024-02-12 17:26:00,40.0
ORD_48121,2024-01-31 14:49:00,2024-01-31 15:13:00,24.0
ORD_48122,2024-01-04 18:50:00,2024-01-04 19:12:00,22.0
ORD_48123,2024-01-11 10:46:00,2024-01-11 10:57:00,11.0
ORD_48124,2024-01-04 10:30:00,2024-01-04 10:53:00,23.0
ORD_48125,2024-01-17 11:23:00,2024-01-17 11:38:00,15.0
ORD_48126,2024-01-10 17:43:00,2024-01-10 17:57:00,14.0
ORD_48127,2024-02-18 09:09:00,2024-02-18 10:14:00,65.0
ORD_48128,2024-01-16 15:38:00,2024-01-16 15:53:00,15.0
ORD_48129,2024-01-23 13:41:00,2024-01-23 15:15:00,94.0
ORD_48130,2024-02-20 11:28:00,2024-02-20 11:55:00,27.0
ORD_48131,2024-01-14 09:54:00,2024-01-14 10:09:00,15.0
ORD_48132,2024-01-04 11:56:00,2024-01-04 13:07:00,71.0
ORD_48133,2024-01-31 12:52:00,2024-01-31 13:12:00,20.0
ORD_48134,2024-01-17 17:56:00,2024-01-17 18:13:00,17.0
ORD_48135,2024-02-26 09:42:00,2024-02-26 10:07:00,25.0
ORD_48136,2024-01-05 15:08:00,2024-01-05 15:29:00,21.0
ORD_48137,2024-01-27 09:57:00,2024-01-27 10:51:00,54.0
ORD_48138,2024-01-01 10:16:00,2024-01-01 10:43:00,27.0
ORD_48139,2024-02-05 10:17:00,2024-02-05 10:42:00,25.0
ORD_48140,2024-01-28 09:45:00,2024-01-28 10:06:00,21.0
ORD_48141,2024-01-25 09:06:00,2024-01-25 09:16:00,10.0
ORD_48142,2024-02-09 13:28:00,2024-02-09 13:50:00,22.0
ORD_48143,2024-02-22 11:30:00,2024-02-22 11:42:00,12.0
ORD_48144,2024-01-25 09:01:00,2024-01-25 09:31:00,30.0
ORD_48145,2024-02-15 10:36:00,2024-02-15 10:46:00,10.0
ORD_48146,2024-02-24 12:45:00,2024-02-24 13:07:00,22.0
ORD_48147,2024-02-12 09:47:00,2024-02-12 09:59:00,12.0
ORD_48148,2024-02-24 09:52:00,2024-02-24 10:02:00,10.0
ORD_48149,2024-01-26 14:47:00,2024-01-26 15:10:00,23.0
ORD_48150,2024-02-19 15:33:00,2024-02-19 15:51:00,18.0
ORD_48151,2024-02-17 11:48:00,2024-02-17 12:12:00,24.0
ORD_48152,2024-02-10 13:44:00,2024-02-10 14:27:00,43.0
ORD_48153,2024-02-14 12:13:00,2024-02-14 12:29:00,16.0
ORD_48154,2024-01-16 09:10:00,2024-01-16 09:29:00,19.0
ORD_48155,2024-01-01 15:01:00,2024-01-01 15:44:00,43.0
ORD_48156,2024-02-09 12:26:00,2024-02-09 13:35:00,69.0
ORD_48157,2024-01-11 12:51:00,2024-01-11 13:13:00,22.0
ORD_48158,2024-02-21 18:41:00,2024-02-21 19:02:00,21.0
ORD_48159,2024-02-09 13:28:00,2024-02-09 15:00:00,92.0
ORD_48160,2024-01-23 18:28:00,2024-01-23 19:05:00,37.0
ORD_48161,2024-01-24 17:39:00,2024-01-24 17:51:00,12.0
ORD_48162,2024-01-28 18:54:00,2024-01-28 19:43:00,49.0
ORD_48163,2024-02-12 18:50:00,2024-02-12 19:22:00,32.0
ORD_48164,2024-02-06 12:42:00,2024-02-06 13:39:00,57.0
ORD_48165,2024-01-22 11:58:00,2024-01-22 12:13:00,15.0
ORD_48166,2024-02-13 18:34:00,2024-02-13 19:48:00,74.0
ORD_48167,2024-01-26 09:25:00,2024-01-26 09:49:00,24.0
ORD_48168,2024-02-28 14:12:00,2024-02-28 14:25:00,13.0
ORD_48169,2024-01-08 15:34:00,2024-01-08 15:53:00,19.0
ORD_48170,2024-01-26 10:34:00,2024-01-26 11:55:00,81.0
ORD_48171,2024-01-02 17:35:00,2024-01-02 18:11:00,36.0
ORD_48172,2024-01-14 11:36:00,2024-01-14 12:01:00,25.0
ORD_48173,2024-01-17 09:40:00,2024-01-17 10:21:00,41.0
ORD_48174,2024-02-03 13:19:00,2024-02-03 13:39:00,20.0
ORD_48175,2024-01-15 16:50:00,2024-01-15 17:43:00,53.0
ORD_48176,2024-01-13 15:34:00,2024-01-13 15:51:00,17.0
ORD_48177,2024-01-02 16:55:00,2024-01-02 17:07:00,12.0
ORD_48178,2024-01-20 17:03:00,2024-01-20 17:29:00,26.0
ORD_48179,2024-01-30 11:08:00,2024-01-30 12:05:00,57.0
ORD_48180,2024-02-08 11:37:00,2024-02-08 11:56:00,19.0
ORD_48181,2024-01-04 09:58:00,2024-01-04 10:19:00,21.0
ORD_48182,2024-01-19 16:27:00,2024-01-19 16:58:00,31.0
ORD_48183,2024-01-10 10:42:00,2024-01-10 11:43:00,61.0
ORD_48184,2024-01-19 11:11:00,2024-01-19 11:44:00,33.0
ORD_48185,2024-01-07 16:19:00,2024-01-07 16:47:00,28.0
ORD_48186,2024-02-03 11:30:00,2024-02-03 11:54:00,24.0
ORD_48187,2024-02-21 09:23:00,2024-02-21 09:40:00,17.0
ORD_48188,2024-02-11 17:10:00,2024-02-11 17:24:00,14.0
ORD_48189,2024-01-04 15:28:00,2024-01-04 15:58:00,30.0
ORD_48190,2024-01-19 13:12:00,2024-01-19 13:39:00,27.0
ORD_48191,2024-02-08 18:21:00,2024-02-08 18:40:00,19.0
ORD_48192,2024-01-25 09:08:00,2024-01-25 09:30:00,22.0
ORD_48193,2024-01-15 09:20:00,2024-01-15 09:30:00,10.0
ORD_48194,2024-01-26 14:31:00,2024-01-26 15:09:00,38.0
ORD_48195,2024-02-15 14:00:00,2024-02-15 14:31:00,31.0
ORD_48196,2024-01-01 10:14:00,2024-01-01 10:38:00,24.0
ORD_48197,2024-01-02 18:28:00,2024-01-02 18:52:00,24.0
ORD_48198,2024-02-28 11:25:00,2024-02-28 11:51:00,26.0
ORD_48199,2024-01-11 11:10:00,2024-01-11 11:30:00,20.0
ORD_48200,2024-02-27 18:40:00,2024-02-27 19:14:00,34.0
ORD_48201,2024-01-27 17:37:00,2024-01-27 18:06:00,29.0
ORD_48202,2024-01-10 16:17:00,2024-01-10 16:41:00,24.0
ORD_48203,2024-01-25 09:45:00,2024-01-25 10:05:00,20.0
ORD_48204,2024-01-09 11:17:00,2024-01-09 11:35:00,18.0
ORD_48205,2024-01-25 12:13:00,2024-01-25 12:40:00,27.0
ORD_48206,2024-01-24 12:41:00,2024-01-24 12:54:00,13.0
ORD_48207,2024-02-17 18:59:00,2024-02-17 19:20:00,21.0
ORD_48208,2024-01-10 15:14:00,2024-01-10 15:55:00,41.0
ORD_48209,2024-01-04 13:12:00,2024-01-04 13:33:00,21.0
ORD_48210,2024-02-18 18:15:00,2024-02-18 18:57:00,42.0
ORD_48211,2024-01-21 14:29:00,2024-01-21 14:56:00,27.0
ORD_48212,2024-01-21 17:49:00,2024-01-21 18:05:00,16.0
ORD_48213,2024-01-06 11:33:00,2024-01-06 12:03:00,30.0
ORD_48214,2024-01-21 14:57:00,2024-01-21 15:14:00,17.0
ORD_48215,2024-02-12 15:58:00,2024-02-12 16:21:00,23.0
ORD_48216,2024-02-04 17:02:00,2024-02-04 17:40:00,38.0
ORD_48217,2024-01-08 12:34:00,2024-01-08 12:52:00,18.0
ORD_48218,2024-01-05 15:46:00,2024-01-05 16:06:00,20.0
ORD_48219,2024-01-10 13:20:00,2024-01-10 13:45:00,25.0
ORD_48220,2024-02-10 15:04:00,2024-02-10 16:33:00,89.0
ORD_48221,2024-01-15 12:50:00,2024-01-15 13:11:00,21.0
ORD_48222,2024-01-02 12:20:00,2024-01-02 12:56:00,36.0
ORD_48223,2024-01-20 10:32:00,2024-01-20 10:49:00,17.0
ORD_48224,2024-01-04 16:06:00,2024-01-04 16:17:00,11.0
ORD_48225,2024-02-22 18:13:00,2024-02-22 18:40:00,27.0
ORD_48226,2024-01-18 09:20:00,2024-01-18 09:41:00,21.0
ORD_48227,2024-01-13 14:00:00,2024-01-13 14:26:00,26.0
ORD_48228,2024-02-09 09:59:00,2024-02-09 10:31:00,32.0
ORD_48229,2024-01-22 16:14:00,2024-01-22 16:30:00,16.0
ORD_48230,2024-01-12 17:43:00,2024-01-12 18:17:00,34.0
ORD_48231,2024-01-23 11:32:00,2024-01-23 12:24:00,52.0
ORD_48232,2024-01-22 12:27:00,2024-01-22 12:50:00,23.0
ORD_48233,2024-02-07 13:21:00,2024-02-07 14:05:00,44.0
ORD_48234,2024-01-19 18:48:00,2024-01-19 19:07:00,19.0
ORD_48235,2024-01-15 12:02:00,2024-01-15 12:27:00,25.0
ORD_48236,2024-01-23 10:59:00,2024-01-23 11:14:00,15.0
ORD_48237,2024-02-24 16:25:00,2024-02-24 16:41:00,16.0
ORD_48238,2024-01-17 11:11:00,2024-01-17 12:53:00,102.0
ORD_48239,2024-02-01 11:35:00,2024-02-01 11:56:00,21.0
ORD_48240,2024-01-31 15:07:00,2024-01-31 15:30:00,23.0
ORD_48241,2024-01-17 15:29:00,2024-01-17 16:07:00,38.0
ORD_48242,2024-01-15 10:47:00,2024-01-15 11:56:00,69.0
ORD_48243,2024-02-02 18:59:00,2024-02-02 19:32:00,33.0
ORD_48244,2024-01-27 16:06:00,2024-01-27 16:44:00,38.0
ORD_48245,2024-01-26 16:52:00,2024-01-26 17:14:00,22.0
ORD_48246,2024-01-02 13:07:00,2024-01-02 13:26:00,19.0
ORD_48247,2024-01-25 12:37:00,2024-01-25 13:04:00,27.0
ORD_48248,2024-01-29 17:10:00,2024-01-29 18:33:00,83.0
ORD_48249,2024-01-22 18:23:00,2024-01-22 18:58:00,35.0
ORD_48250,2024-01-04 13:43:00,2024-01-04 14:28:00,45.0
ORD_48251,2024-01-19 17:33:00,2024-01-19 17:54:00,21.0
ORD_48252,2024-01-14 10:56:00,2024-01-14 11:22:00,26.0
ORD_48253,2024-01-27 10:41:00,2024-01-27 11:22:00,41.0
ORD_48254,2024-01-19 10:15:00,2024-01-19 10:46:00,31.0
ORD_48255,2024-02-13 17:23:00,2024-02-13 17:46:00,23.0
ORD_48256,2024-02-14 11:03:00,2024-02-14 11:16:00,13.0
ORD_48257,2024-01-01 10:40:00,2024-01-01 10:55:00,15.0
ORD_48258,2024-02-03 17:34:00,2024-02-03 17:52:00,18.0
ORD_48259,2024-01-12 15:04:00,2024-01-12 15:22:00,18.0
ORD_48260,2024-02-01 15:32:00,2024-02-01 16:00:00,28.0
ORD_48261,2024-01-26 18:45:00,2024-01-26 19:03:00,18.0
ORD_48262,2024-01-06 15:31:00,2024-01-06 16:29:00,58.0
ORD_48263,2024-01-09 14:50:00,2024-01-09 15:06:00,16.0
ORD_48264,2024-02-23 17:35:00,2024-02-23 18:02:00,27.0
ORD_48265,2024-02-16 09:33:00,2024-02-16 10:17:00,44.0
ORD_48266,2024-02-18 09:37:00,2024-02-18 09:52:00,15.0
ORD_48267,2024-01-21 12:07:00,2024-01-21 12:38:00,31.0
ORD_48268,2024-01-19 11:31:00,2024-01-19 11:54:00,23.0
ORD_48269,2024-01-12 14:57:00,2024-01-12 15:15:00,18.0
ORD_48270,2024-01-23 13:35:00,2024-01-23 14:19:00,44.0
ORD_48271,2024-02-28 12:11:00,2024-02-28 12:48:00,37.0
ORD_48272,2024-01-16 12:35:00,2024-01-16 13:08:00,33.0
ORD_48273,2024-02-01 11:04:00,2024-02-01 12:33:00,89.0
ORD_48274,2024-02-28 10:42:00,2024-02-28 11:35:00,53.0
ORD_48275,2024-02-03 14:08:00,2024-02-03 14:57:00,49.0
ORD_48276,2024-01-17 10:16:00,2024-01-17 10:39:00,23.0
ORD_48277,2024-01-20 16:32:00,2024-01-20 16:48:00,16.0
ORD_48278,2024-01-10 14:54:00,2024-01-10 15:08:00,14.0
ORD_48279,2024-02-04 13:34:00,2024-02-04 13:47:00,13.0
ORD_48280,2024-02-28 09:03:00,2024-02-28 09:19:00,16.0
ORD_48281,2024-02-19 13:46:00,2024-02-19 14:04:00,18.0
ORD_48282,2024-01-15 18:51:00,2024-01-15 19:09:00,18.0
ORD_48283,2024-02-06 16:03:00,2024-02-06 16:18:00,15.0
ORD_48284,2024-01-28 11:38:00,2024-01-28 11:55:00,17.0
ORD_48285,2024-01-07 09:39:00,2024-01-07 09:53:00,14.0
ORD_48286,2024-02-09 11:22:00,2024-02-09 11:43:00,21.0
ORD_48287,2024-02-02 12:42:00,2024-02-02 13:41:00,59.0
