order_id,user_id,order_amount,promised_time_mins,order_date,actual_delivery_mins,rating,city,signup_date,is_good_experience,is_high_value
ORD_36135,U_03341,4417,30,2024-01-15,22.0,5.0,Delhi,2023-12-28,True,True
ORD_36147,U_02494,2965,30,2024-01-17,23.0,5.0,Mumbai,2023-11-29,True,True
ORD_36152,U_00173,4152,30,2024-01-01,23.0,5.0,Chennai,2024-01-25,True,True
ORD_36158,U_04304,1779,45,2024-01-24,27.0,5.0,Hyderabad,2024-01-19,True,True
ORD_36159,U_02556,3678,30,2024-01-18,26.0,5.0,Mumbai,2023-11-11,True,True
ORD_36166,U_01221,4854,30,2024-01-13,16.0,5.0,Bangalore,2023-11-29,True,True
ORD_36171,U_00384,553,30,2024-01-04,29.0,5.0,Delhi,2023-12-31,True,True
ORD_36175,U_01969,3083,30,2024-01-11,19.0,4.0,Chennai,2024-01-24,True,True
ORD_36176,U_02658,398,60,2024-01-10,52.0,5.0,Mumbai,2023-12-26,True,True
ORD_36179,U_01842,3083,30,2024-01-29,24.0,4.0,Hyderabad,2023-11-28,True,True
ORD_36182,U_03181,616,30,2024-01-25,22.0,5.0,Gurgaon,2023-12-24,True,True
ORD_36184,U_00366,1207,45,2024-01-01,43.0,5.0,Bangalore,2023-11-17,True,True
ORD_36186,U_04716,4888,30,2024-01-07,24.0,4.0,Chennai,2023-11-24,True,True
ORD_36188,U_01663,3780,30,2024-01-15,17.0,5.0,Delhi,2023-12-27,True,True
ORD_36189,U_00251,1332,60,2024-01-30,59.0,5.0,Gurgaon,2023-12-12,True,True
ORD_36192,U_02045,4470,30,2024-01-16,20.0,5.0,Chennai,2023-11-28,True,True
ORD_36205,U_00525,4651,30,2024-01-28,18.0,4.0,Gurgaon,2023-12-19,True,True
ORD_36211,U_00749,1439,60,2024-01-02,58.0,5.0,Delhi,2023-12-21,True,True
ORD_36212,U_01935,4063,30,2024-01-15,20.0,4.0,Hyderabad,2023-11-26,True,True
ORD_36215,U_01605,2280,30,2024-01-14,25.0,5.0,Hyderabad,2023-12-27,True,True
ORD_36221,U_04877,2150,30,2024-01-13,24.0,5.0,Chennai,2024-01-26,True,True
ORD_36223,U_03915,729,45,2024-01-19,13.0,5.0,Delhi,2023-12-31,True,True
ORD_36227,U_03665,3360,30,2024-01-10,21.0,5.0,Mumbai,2023-12-23,True,True
ORD_36234,U_03377,2524,30,2024-01-13,17.0,5.0,Gurgaon,2023-11-20,True,True
ORD_36237,U_00400,4223,30,2024-01-08,20.0,5.0,Gurgaon,2023-12-23,True,True
ORD_36239,U_00686,3189,30,2024-01-21,21.0,5.0,Hyderabad,2024-01-27,True,True
ORD_36251,U_01985,1638,30,2024-01-09,12.0,4.0,Delhi,2023-11-26,True,True
ORD_36252,U_03493,3847,30,2024-01-06,26.0,5.0,Bangalore,2023-11-09,True,True
ORD_36255,U_01906,1455,60,2024-01-08,12.0,5.0,Hyderabad,2023-11-28,True,True
ORD_36257,U_01649,2973,30,2024-01-25,26.0,5.0,Bangalore,2024-01-10,True,True
ORD_36261,U_03747,3306,30,2024-01-28,17.0,5.0,Gurgaon,2023-11-29,True,True
ORD_36266,U_01230,4408,30,2024-01-02,26.0,4.0,Bangalore,2023-12-27,True,True
ORD_36269,U_02620,1025,45,2024-01-17,31.0,4.0,Hyderabad,2023-11-19,True,True
ORD_36270,U_04693,4407,30,2024-01-25,27.0,5.0,Chennai,2024-01-22,True,True
ORD_36271,U_03886,1501,45,2024-01-13,24.0,4.0,Mumbai,2023-12-16,True,True
ORD_36276,U_02999,3957,30,2024-01-24,22.0,5.0,Delhi,2024-01-12,True,True
ORD_36290,U_03626,1266,30,2024-01-27,19.0,4.0,Bangalore,2023-11-12,True,True
ORD_36291,U_03629,4352,30,2024-01-02,18.0,5.0,Gurgaon,2024-01-25,True,True
ORD_36296,U_00223,1280,45,2024-01-12,34.0,5.0,Mumbai,2023-11-18,True,True
ORD_36300,U_03013,461,45,2024-01-14,44.0,5.0,Chennai,2024-01-24,True,True
ORD_36309,U_04296,4790,30,2024-01-11,21.0,5.0,Mumbai,2023-11-23,True,True
ORD_36310,U_02833,1755,30,2024-01-28,14.0,5.0,Hyderabad,2023-12-01,True,True
ORD_36314,U_01710,3016,30,2024-01-28,23.0,4.0,Mumbai,2023-12-31,True,True
ORD_36319,U_00704,2203,30,2024-01-02,15.0,5.0,Mumbai,2024-01-29,True,True
ORD_36325,U_04566,2383,30,2024-01-01,19.0,5.0,Gurgaon,2023-12-20,True,True
ORD_36327,U_00066,1228,45,2024-01-25,19.0,5.0,Hyderabad,2023-12-31,True,True
ORD_36328,U_04155,1525,60,2024-01-01,50.0,4.0,Bangalore,2023-12-06,True,True
ORD_36330,U_04396,4257,30,2024-01-24,17.0,5.0,Mumbai,2024-01-22,True,True
ORD_36332,U_00320,4827,30,2024-01-01,17.0,4.0,Chennai,2023-12-22,True,True
ORD_36333,U_02307,2255,30,2024-01-03,16.0,4.0,Bangalore,2023-12-10,True,True
ORD_36339,U_02376,1125,60,2024-01-07,52.0,4.0,Mumbai,2024-01-14,True,True
ORD_36354,U_02084,2858,30,2024-01-10,18.0,5.0,Hyderabad,2024-01-18,True,True
ORD_36366,U_04712,1527,60,2024-01-17,46.0,4.0,Mumbai,2024-01-22,True,True
ORD_36374,U_02914,4731,30,2024-01-06,25.0,5.0,Hyderabad,2023-12-06,True,True
ORD_36380,U_04555,2133,30,2024-01-08,25.0,5.0,Gurgaon,2023-12-16,True,True
ORD_36387,U_01653,4688,30,2024-01-21,16.0,4.0,Delhi,2023-12-09,True,True
ORD_36390,U_03963,4523,30,2024-01-03,19.0,4.0,Chennai,2024-01-02,True,True
ORD_36395,U_01710,2087,30,2024-01-30,15.0,5.0,Mumbai,2023-12-31,True,True
ORD_36402,U_02307,3834,30,2024-01-10,26.0,4.0,Bangalore,2023-12-10,True,True
ORD_36405,U_02664,3091,30,2024-01-16,25.0,5.0,Chennai,2023-12-06,True,True
ORD_36412,U_03705,4138,30,2024-01-04,20.0,5.0,Delhi,2023-12-09,True,True
ORD_36414,U_00459,414,45,2024-01-13,31.0,4.0,Mumbai,2023-11-22,True,True
ORD_36416,U_03764,3252,30,2024-01-04,26.0,5.0,Chennai,2023-12-30,True,True
ORD_36421,U_02742,3548,30,2024-01-12,19.0,4.0,Gurgaon,2024-01-26,True,True
ORD_36426,U_01876,3584,30,2024-01-27,18.0,5.0,Mumbai,2023-11-04,True,True
ORD_36427,U_02875,4624,30,2024-01-01,17.0,4.0,Chennai,2023-11-11,True,True
ORD_36428,U_02073,642,30,2024-01-01,25.0,5.0,Bangalore,2024-01-05,True,True
ORD_36430,U_01473,3883,30,2024-01-06,19.0,5.0,Chennai,2023-12-27,True,True
ORD_36431,U_00030,1567,45,2024-01-27,14.0,4.0,Delhi,2023-11-01,True,True
ORD_36432,U_04592,894,45,2024-01-31,11.0,5.0,Gurgaon,2023-11-17,True,True
ORD_36433,U_03852,1666,45,2024-01-30,15.0,4.0,Mumbai,2023-11-23,True,True
ORD_36434,U_04818,3133,30,2024-01-13,22.0,5.0,Chennai,2023-11-11,True,True
ORD_36435,U_00105,4771,30,2024-01-07,21.0,5.0,Gurgaon,2023-11-23,True,True
ORD_36440,U_03009,981,45,2024-01-01,27.0,5.0,Delhi,2023-12-15,True,True
ORD_36445,U_03288,2714,30,2024-01-20,17.0,5.0,Delhi,2023-11-01,True,True
ORD_36450,U_01339,1131,30,2024-01-16,18.0,5.0,Chennai,2024-01-11,True,True
ORD_36451,U_02983,2128,30,2024-01-11,27.0,5.0,Delhi,2023-11-02,True,True
ORD_36453,U_03182,1667,45,2024-01-27,33.0,5.0,Gurgaon,2024-01-01,True,True
ORD_36454,U_03913,1575,30,2024-01-18,12.0,4.0,Chennai,2023-11-27,True,True
ORD_36470,U_03176,1295,60,2024-01-13,18.0,5.0,Chennai,2023-12-14,True,True
ORD_36474,U_03554,1515,45,2024-01-19,43.0,4.0,Bangalore,2023-12-14,True,True
ORD_36476,U_02744,2213,30,2024-01-13,18.0,5.0,Gurgaon,2024-01-02,True,True
ORD_36479,U_00902,4405,30,2024-01-25,22.0,5.0,Gurgaon,2024-01-01,True,True
ORD_36481,U_02734,4996,30,2024-01-29,17.0,5.0,Delhi,2023-12-29,True,True
ORD_36487,U_00890,1277,30,2024-01-12,12.0,4.0,Delhi,2024-01-22,True,True
ORD_36491,U_04500,4859,30,2024-01-26,20.0,5.0,Hyderabad,2023-12-25,True,True
ORD_36495,U_03170,254,30,2024-01-18,11.0,5.0,Gurgaon,2024-01-28,True,True
ORD_36502,U_03246,645,60,2024-01-23,11.0,4.0,Bangalore,2023-11-20,True,True
ORD_36503,U_04676,4057,30,2024-01-09,25.0,4.0,Mumbai,2024-01-27,True,True
ORD_36509,U_04682,4922,30,2024-01-09,16.0,4.0,Mumbai,2024-01-23,True,True
ORD_36511,U_02578,4815,30,2024-01-16,23.0,5.0,Chennai,2023-11-08,True,True
ORD_36521,U_01155,2183,30,2024-01-28,26.0,5.0,Chennai,2024-01-17,True,True
ORD_36522,U_03484,2444,30,2024-01-29,19.0,5.0,Gurgaon,2023-11-06,True,True
ORD_36537,U_02964,3822,30,2024-01-18,26.0,5.0,Mumbai,2023-11-22,True,True
ORD_36543,U_01842,3726,30,2024-01-27,20.0,4.0,Hyderabad,2023-11-28,True,True
ORD_36545,U_03519,4854,30,2024-01-02,22.0,5.0,Bangalore,2023-11-05,True,True
ORD_36549,U_01738,2490,30,2024-01-31,18.0,4.0,Mumbai,2024-01-06,True,True
ORD_36554,U_02982,3579,30,2024-01-29,21.0,5.0,Hyderabad,2024-01-23,True,True
ORD_36562,U_02273,4972,30,2024-01-24,24.0,5.0,Hyderabad,2024-01-08,True,True
ORD_36563,U_03095,2146,30,2024-01-24,18.0,4.0,Mumbai,2024-01-23,True,True
ORD_36577,U_00729,1501,30,2024-01-22,20.0,5.0,Chennai,2023-12-29,True,True
ORD_36582,U_03748,4319,30,2024-01-31,24.0,5.0,Delhi,2023-11-28,True,True
ORD_36583,U_03114,2147,30,2024-01-21,21.0,4.0,Bangalore,2024-01-02,True,True
ORD_36584,U_03524,1638,45,2024-01-25,21.0,4.0,Chennai,2023-11-22,True,True
ORD_36585,U_00714,1056,30,2024-01-02,13.0,5.0,Delhi,2023-12-09,True,True
ORD_36598,U_04275,784,60,2024-01-18,34.0,5.0,Bangalore,2023-12-27,True,True
ORD_36602,U_00732,4577,30,2024-01-25,22.0,5.0,Gurgaon,2023-11-27,True,True
ORD_36606,U_01238,3709,30,2024-01-01,22.0,5.0,Chennai,2024-01-22,True,True
ORD_36608,U_01612,2104,30,2024-01-03,20.0,5.0,Delhi,2023-11-09,True,True
ORD_36613,U_04419,930,30,2024-01-08,14.0,5.0,Chennai,2024-01-16,True,True
ORD_36620,U_02634,3716,30,2024-01-15,25.0,5.0,Bangalore,2023-11-10,True,True
ORD_36626,U_03015,2660,30,2024-01-28,18.0,4.0,Mumbai,2024-01-14,True,True
ORD_36638,U_01801,2671,30,2024-01-22,16.0,5.0,Hyderabad,2023-12-29,True,True
ORD_36651,U_03776,2916,30,2024-01-22,23.0,4.0,Mumbai,2024-01-18,True,True
ORD_36652,U_01581,1578,45,2024-01-12,10.0,5.0,Delhi,2023-11-24,True,True
ORD_36657,U_04111,1797,60,2024-01-31,45.0,4.0,Gurgaon,2024-01-25,True,True
ORD_36660,U_03519,3964,30,2024-01-28,19.0,4.0,Bangalore,2023-11-05,True,True
ORD_36666,U_00948,1429,60,2024-01-29,34.0,5.0,Hyderabad,2023-11-04,True,True
ORD_36671,U_01266,1691,60,2024-01-04,13.0,4.0,Chennai,2023-11-22,True,True
ORD_36677,U_02117,1302,45,2024-01-24,14.0,5.0,Chennai,2023-11-17,True,True
ORD_36679,U_02346,1741,30,2024-01-05,21.0,4.0,Gurgaon,2024-01-16,True,True
ORD_36683,U_03510,1059,60,2024-01-23,53.0,5.0,Gurgaon,2023-12-15,True,True
ORD_36700,U_00850,3656,30,2024-01-17,15.0,5.0,Bangalore,2023-11-14,True,True
ORD_36701,U_00144,4182,30,2024-01-12,21.0,5.0,Bangalore,2023-12-10,True,True
ORD_36714,U_02273,2864,30,2024-01-22,17.0,5.0,Hyderabad,2024-01-08,True,True
ORD_36715,U_04560,1174,60,2024-01-21,22.0,5.0,Bangalore,2023-11-16,True,True
ORD_36716,U_04934,355,60,2024-01-16,14.0,5.0,Mumbai,2024-01-28,True,True
ORD_36724,U_01335,1106,60,2024-01-02,33.0,4.0,Chennai,2023-11-01,True,True
ORD_36733,U_02208,4862,30,2024-01-27,25.0,4.0,Delhi,2023-11-06,True,True
ORD_36738,U_00144,4728,30,2024-01-15,24.0,5.0,Bangalore,2023-12-10,True,True
ORD_36739,U_03652,4136,30,2024-01-26,20.0,4.0,Chennai,2023-12-29,True,True
ORD_36747,U_02592,4828,30,2024-01-03,19.0,5.0,Chennai,2023-11-27,True,True
ORD_36749,U_00678,1476,60,2024-01-06,41.0,4.0,Bangalore,2023-11-19,True,True
ORD_36751,U_01613,817,60,2024-01-06,25.0,5.0,Chennai,2023-11-14,True,True
ORD_36752,U_02673,2771,30,2024-01-24,17.0,5.0,Chennai,2023-11-25,True,True
ORD_36754,U_00565,4745,30,2024-01-20,18.0,4.0,Chennai,2023-12-27,True,True
ORD_36755,U_00943,3544,30,2024-01-11,24.0,5.0,Delhi,2024-01-15,True,True
ORD_36762,U_03804,3804,30,2024-01-19,21.0,4.0,Gurgaon,2023-11-04,True,True
ORD_36776,U_04975,2376,30,2024-01-18,17.0,5.0,Hyderabad,2024-01-18,True,True
ORD_36781,U_03703,1793,45,2024-01-26,41.0,5.0,Chennai,2024-01-27,True,True
ORD_36786,U_00731,1788,60,2024-01-29,50.0,5.0,Hyderabad,2023-12-31,True,True
ORD_36791,U_03747,4907,30,2024-01-17,24.0,5.0,Gurgaon,2023-11-29,True,True
ORD_36795,U_03315,3201,30,2024-01-27,20.0,4.0,Mumbai,2024-01-19,True,True
ORD_36800,U_00065,2394,30,2024-01-03,15.0,5.0,Gurgaon,2023-11-24,True,True
ORD_36806,U_04352,1505,30,2024-01-18,17.0,5.0,Bangalore,2024-01-24,True,True
ORD_36808,U_02460,4231,30,2024-01-16,25.0,5.0,Chennai,2024-01-17,True,True
ORD_36809,U_02494,2669,30,2024-01-05,19.0,5.0,Mumbai,2023-11-29,True,True
ORD_36817,U_00524,699,30,2024-01-21,12.0,5.0,Delhi,2023-11-15,True,True
ORD_36822,U_01155,3019,30,2024-01-16,16.0,4.0,Chennai,2024-01-17,True,True
ORD_36828,U_04229,3221,30,2024-01-08,22.0,5.0,Delhi,2023-11-23,True,True
ORD_36830,U_00398,1687,30,2024-01-11,18.0,5.0,Bangalore,2023-11-26,True,True
ORD_36835,U_02906,171,60,2024-01-18,37.0,5.0,Delhi,2023-11-22,True,True
ORD_36836,U_00468,1281,60,2024-01-22,18.0,5.0,Mumbai,2024-01-12,True,True
ORD_36838,U_02463,3196,30,2024-01-12,26.0,5.0,Mumbai,2023-11-02,True,True
ORD_36839,U_00527,2445,30,2024-01-14,20.0,5.0,Gurgaon,2024-01-20,True,True
ORD_36841,U_04667,2525,30,2024-01-17,26.0,4.0,Bangalore,2023-12-26,True,True
ORD_36843,U_01564,1102,45,2024-01-16,25.0,4.0,Bangalore,2024-01-02,True,True
ORD_36851,U_00501,2845,30,2024-01-19,17.0,5.0,Gurgaon,2023-12-09,True,True
ORD_36863,U_03114,2805,30,2024-01-14,26.0,5.0,Bangalore,2024-01-02,True,True
ORD_36866,U_03770,936,45,2024-01-02,43.0,4.0,Chennai,2023-12-22,True,True
ORD_36873,U_01988,1667,30,2024-01-25,17.0,5.0,Delhi,2024-01-27,True,True
ORD_36876,U_04435,469,60,2024-01-25,52.0,5.0,Bangalore,2023-12-17,True,True
ORD_36879,U_02722,2921,30,2024-01-01,21.0,4.0,Bangalore,2024-01-13,True,True
ORD_36881,U_03736,1211,45,2024-01-17,11.0,4.0,Delhi,2023-12-17,True,True
ORD_36892,U_03850,3129,30,2024-01-25,20.0,4.0,Chennai,2024-01-27,True,True
ORD_36894,U_03487,4048,30,2024-01-09,18.0,4.0,Gurgaon,2024-01-23,True,True
ORD_36895,U_03197,3059,30,2024-01-15,18.0,4.0,Bangalore,2024-01-10,True,True
ORD_36901,U_03113,476,60,2024-01-20,59.0,4.0,Mumbai,2023-11-20,True,True
ORD_36904,U_02934,4309,30,2024-01-14,23.0,5.0,Delhi,2023-12-17,True,True
ORD_36908,U_00432,864,30,2024-01-12,29.0,5.0,Delhi,2024-01-17,True,True
ORD_36911,U_02763,4138,30,2024-01-24,22.0,4.0,Gurgaon,2023-11-03,True,True
ORD_36918,U_02365,2592,30,2024-01-02,19.0,5.0,Chennai,2024-01-21,True,True
ORD_36923,U_02600,298,45,2024-01-21,11.0,4.0,Delhi,2023-12-20,True,True
ORD_36926,U_00380,1417,60,2024-01-21,50.0,4.0,Chennai,2024-01-17,True,True
ORD_36927,U_01589,4267,30,2024-01-15,18.0,4.0,Mumbai,2023-11-16,True,True
ORD_36930,U_04137,1693,45,2024-01-26,34.0,5.0,Delhi,2024-01-17,True,True
ORD_36932,U_01238,4367,30,2024-01-23,20.0,4.0,Chennai,2024-01-22,True,True
ORD_36938,U_03181,1688,45,2024-01-14,43.0,5.0,Gurgaon,2023-12-24,True,True
ORD_36941,U_03431,4817,30,2024-01-29,25.0,5.0,Mumbai,2023-12-06,True,True
ORD_36953,U_01647,4784,30,2024-01-23,27.0,4.0,Hyderabad,2023-11-13,True,True
ORD_36958,U_01190,1447,45,2024-01-08,26.0,4.0,Bangalore,2023-12-16,True,True
ORD_36965,U_04795,1305,30,2024-01-11,22.0,4.0,Bangalore,2023-12-05,True,True
ORD_36967,U_04443,3755,30,2024-01-15,16.0,4.0,Mumbai,2023-11-05,True,True
ORD_36988,U_03529,3083,30,2024-01-14,26.0,4.0,Bangalore,2023-11-14,True,True
ORD_36989,U_01754,1450,30,2024-01-21,14.0,5.0,Bangalore,2023-12-09,True,True
ORD_36990,U_01097,2081,30,2024-01-17,17.0,4.0,Chennai,2023-12-24,True,True
ORD_37011,U_01797,2133,30,2024-01-16,21.0,5.0,Hyderabad,2024-01-08,True,True
ORD_37013,U_02468,1437,30,2024-01-14,24.0,4.0,Gurgaon,2024-01-24,True,True
ORD_37015,U_03232,3798,30,2024-01-31,15.0,5.0,Hyderabad,2023-11-29,True,True
ORD_37026,U_02947,1101,45,2024-01-05,42.0,4.0,Mumbai,2024-01-20,True,True
ORD_37029,U_02429,3443,30,2024-01-16,20.0,5.0,Delhi,2024-01-22,True,True
ORD_37047,U_00492,4354,30,2024-01-20,26.0,4.0,Gurgaon,2024-01-02,True,True
ORD_37063,U_03802,728,30,2024-01-02,18.0,5.0,Bangalore,2024-01-06,True,True
ORD_37064,U_02539,2946,30,2024-01-10,26.0,5.0,Delhi,2023-12-17,True,True
ORD_37081,U_00690,1344,30,2024-01-07,16.0,4.0,Chennai,2024-01-05,True,True
ORD_37083,U_02982,3474,30,2024-01-31,19.0,5.0,Hyderabad,2024-01-23,True,True
ORD_37086,U_00686,2522,30,2024-01-11,22.0,4.0,Hyderabad,2024-01-27,True,True
ORD_37091,U_01679,1767,60,2024-01-31,18.0,4.0,Gurgaon,2024-01-24,True,True
ORD_37094,U_04770,567,45,2024-01-20,12.0,5.0,Mumbai,2023-12-19,True,True
ORD_37096,U_00112,569,45,2024-01-11,26.0,5.0,Chennai,2023-11-04,True,True
ORD_37099,U_02716,2777,30,2024-01-05,23.0,4.0,Delhi,2023-12-12,True,True
ORD_37117,U_04811,4124,30,2024-01-21,21.0,4.0,Bangalore,2023-12-19,True,True
ORD_37125,U_02869,3456,30,2024-01-23,18.0,4.0,Mumbai,2023-12-05,True,True
ORD_37126,U_02807,4709,30,2024-01-03,19.0,5.0,Chennai,2024-01-29,True,True
ORD_37130,U_03493,3654,30,2024-01-11,24.0,4.0,Bangalore,2023-11-09,True,True
ORD_37132,U_04602,2513,30,2024-01-23,22.0,5.0,Chennai,2023-11-11,True,True
ORD_37133,U_03893,2667,30,2024-01-25,18.0,5.0,Delhi,2024-01-11,True,True
ORD_37139,U_02110,1342,45,2024-01-21,22.0,5.0,Gurgaon,2023-12-08,True,True
ORD_37143,U_01688,406,60,2024-01-18,56.0,5.0,Delhi,2023-12-05,True,True
ORD_37155,U_04721,3229,30,2024-01-28,25.0,4.0,Hyderabad,2023-11-05,True,True
ORD_37158,U_01035,3636,30,2024-01-18,19.0,5.0,Mumbai,2023-11-10,True,True
ORD_37162,U_03668,623,30,2024-01-15,25.0,4.0,Hyderabad,2023-11-15,True,True
ORD_37166,U_00639,3047,30,2024-01-01,18.0,4.0,Delhi,2023-11-13,True,True
ORD_37173,U_02364,1276,45,2024-01-06,30.0,5.0,Mumbai,2023-11-06,True,True
ORD_37177,U_03060,158,60,2024-01-08,21.0,5.0,Hyderabad,2023-12-01,True,True
ORD_37179,U_04201,981,30,2024-01-22,16.0,4.0,Bangalore,2023-11-01,True,True
ORD_37181,U_03727,1552,30,2024-01-26,26.0,4.0,Mumbai,2024-01-11,True,True
ORD_37183,U_01238,3303,30,2024-01-09,20.0,5.0,Chennai,2024-01-22,True,True
ORD_37185,U_01411,719,60,2024-01-12,30.0,5.0,Mumbai,2023-12-07,True,True
ORD_37187,U_00398,1432,45,2024-01-21,36.0,5.0,Bangalore,2023-11-26,True,True
ORD_37192,U_03073,719,60,2024-01-03,31.0,5.0,Bangalore,2023-11-14,True,True
ORD_37197,U_01916,2272,30,2024-01-16,21.0,4.0,Mumbai,2023-11-14,True,True
ORD_37202,U_04657,1224,45,2024-01-22,19.0,4.0,Gurgaon,2023-11-21,True,True
ORD_37215,U_03463,4450,30,2024-01-29,20.0,5.0,Bangalore,2024-01-19,True,True
ORD_37228,U_01086,4567,30,2024-01-17,16.0,5.0,Mumbai,2024-01-28,True,True
ORD_37230,U_03254,4202,30,2024-01-02,22.0,5.0,Delhi,2023-11-30,True,True
ORD_37233,U_01510,2409,30,2024-01-26,16.0,5.0,Chennai,2023-12-20,True,True
ORD_37238,U_00392,4071,30,2024-01-15,25.0,5.0,Delhi,2023-11-26,True,True
ORD_37250,U_04020,2319,30,2024-01-16,15.0,4.0,Bangalore,2024-01-07,True,True
ORD_37259,U_02645,1486,60,2024-01-14,14.0,5.0,Delhi,2024-01-05,True,True
ORD_37269,U_04393,1091,60,2024-01-08,54.0,5.0,Chennai,2023-11-15,True,True
ORD_37271,U_03948,1575,60,2024-01-14,17.0,4.0,Mumbai,2023-12-20,True,True
ORD_37281,U_04477,1233,45,2024-01-31,31.0,5.0,Delhi,2024-01-03,True,True
ORD_37282,U_03484,2043,30,2024-01-13,19.0,5.0,Gurgaon,2023-11-06,True,True
ORD_37297,U_04591,1607,30,2024-01-01,20.0,4.0,Delhi,2023-12-26,True,True
ORD_37299,U_03121,4225,30,2024-01-14,22.0,4.0,Bangalore,2023-12-16,True,True
ORD_37307,U_04166,328,45,2024-01-11,30.0,4.0,Hyderabad,2023-11-04,True,True
ORD_37310,U_00668,3133,30,2024-01-23,20.0,5.0,Bangalore,2023-12-22,True,True
ORD_37312,U_01683,4416,30,2024-01-22,17.0,5.0,Hyderabad,2023-12-08,True,True
ORD_37323,U_00001,443,30,2024-01-08,22.0,5.0,Mumbai,2024-01-01,True,True
ORD_37327,U_04666,3207,30,2024-01-09,18.0,5.0,Hyderabad,2024-01-01,True,True
ORD_37328,U_02313,4127,30,2024-01-14,17.0,5.0,Bangalore,2023-12-30,True,True
ORD_37331,U_03288,2891,30,2024-01-15,25.0,4.0,Delhi,2023-11-01,True,True
ORD_37334,U_00851,3694,30,2024-01-27,22.0,5.0,Bangalore,2023-11-05,True,True
ORD_37339,U_04111,988,30,2024-01-06,29.0,4.0,Gurgaon,2024-01-25,True,True
ORD_37342,U_03095,2287,30,2024-01-27,22.0,5.0,Mumbai,2024-01-23,True,True
ORD_37344,U_00601,3502,30,2024-01-11,27.0,5.0,Bangalore,2024-01-02,True,True
ORD_37347,U_00525,2126,30,2024-01-21,22.0,5.0,Gurgaon,2023-12-19,True,True
ORD_37348,U_02006,841,45,2024-01-24,22.0,5.0,Delhi,2024-01-19,True,True
ORD_37349,U_04453,1080,30,2024-01-31,16.0,5.0,Bangalore,2023-11-04,True,True
ORD_37350,U_04073,611,45,2024-01-02,35.0,5.0,Delhi,2023-11-24,True,True
ORD_37361,U_01310,2716,30,2024-01-06,15.0,5.0,Hyderabad,2023-11-02,True,True
ORD_37363,U_04550,1311,60,2024-01-03,28.0,5.0,Hyderabad,2023-12-30,True,True
ORD_37381,U_03480,4697,30,2024-01-05,20.0,5.0,Bangalore,2024-01-10,True,True
ORD_37388,U_01278,4821,30,2024-01-22,24.0,5.0,Delhi,2023-12-01,True,True
ORD_37393,U_02906,1781,45,2024-01-02,37.0,5.0,Delhi,2023-11-22,True,True
ORD_37397,U_00666,4287,30,2024-01-19,18.0,5.0,Hyderabad,2023-12-19,True,True
ORD_37400,U_01612,4825,30,2024-01-14,24.0,5.0,Delhi,2023-11-09,True,True
ORD_37404,U_01619,839,60,2024-01-20,35.0,5.0,Hyderabad,2023-12-07,True,True
ORD_37413,U_03416,212,60,2024-01-05,14.0,5.0,Hyderabad,2023-12-06,True,True
ORD_37424,U_02414,3542,30,2024-01-19,24.0,4.0,Delhi,2024-01-19,True,True
ORD_37427,U_02556,4961,30,2024-01-29,23.0,5.0,Mumbai,2023-11-11,True,True
ORD_37429,U_03024,4053,30,2024-01-24,20.0,5.0,Mumbai,2023-12-08,True,True
ORD_37431,U_04991,1708,45,2024-01-08,41.0,4.0,Bangalore,2023-12-12,True,True
ORD_37438,U_04636,3055,30,2024-01-12,25.0,4.0,Gurgaon,2024-01-23,True,True
ORD_37440,U_02079,1059,45,2024-01-01,11.0,5.0,Hyderabad,2023-12-12,True,True
ORD_37449,U_00717,3585,30,2024-01-09,17.0,4.0,Hyderabad,2023-12-21,True,True
ORD_37451,U_02072,2142,30,2024-01-01,18.0,5.0,Bangalore,2024-01-16,True,True
ORD_37453,U_04934,1398,60,2024-01-06,30.0,4.0,Mumbai,2024-01-28,True,True
ORD_37456,U_00923,2772,30,2024-01-19,17.0,4.0,Bangalore,2024-01-16,True,True
ORD_37459,U_02374,2023,30,2024-01-02,18.0,4.0,Gurgaon,2024-01-06,True,True
ORD_37470,U_02503,3195,30,2024-01-03,27.0,5.0,Gurgaon,2023-11-04,True,True
ORD_37471,U_04820,4346,30,2024-01-23,25.0,5.0,Mumbai,2023-12-07,True,True
ORD_37480,U_03315,4398,30,2024-01-17,26.0,5.0,Mumbai,2024-01-19,True,True
ORD_37481,U_02914,2601,30,2024-01-05,27.0,5.0,Hyderabad,2023-12-06,True,True
ORD_37483,U_02252,2949,30,2024-01-10,21.0,4.0,Mumbai,2023-12-24,True,True
ORD_37488,U_02136,534,45,2024-01-14,25.0,5.0,Mumbai,2024-01-09,True,True
ORD_37492,U_04063,3449,30,2024-01-30,20.0,5.0,Delhi,2024-01-02,True,True
ORD_37500,U_04667,2285,30,2024-01-03,15.0,5.0,Bangalore,2023-12-26,True,True
ORD_37502,U_01105,283,30,2024-01-20,14.0,5.0,Chennai,2023-12-05,True,True
ORD_37508,U_03834,2865,30,2024-01-22,19.0,5.0,Mumbai,2023-11-14,True,True
ORD_37516,U_01605,2125,30,2024-01-14,22.0,5.0,Hyderabad,2023-12-27,True,True
ORD_37523,U_00825,3994,30,2024-01-12,21.0,5.0,Chennai,2024-01-04,True,True
ORD_37528,U_04603,3944,30,2024-01-26,24.0,5.0,Gurgaon,2023-11-25,True,True
ORD_37532,U_01473,3554,30,2024-01-04,20.0,5.0,Chennai,2023-12-27,True,True
