order_id,user_id,order_amount,promised_time_mins,order_date,actual_delivery_mins,rating,city,signup_date
ORD_40464,U_00999,1602,60,2024-02-21,53.0,5.0,Hyderabad,2024-01-03
ORD_40465,U_02787,883,30,2024-02-01,53.0,5.0,Hyderabad,2023-11-14
ORD_40466,U_03919,4608,30,2024-01-05,16.0,5.0,Bangalore,2023-12-21
ORD_40467,U_00162,901,60,2024-02-05,24.0,,Hyderabad,2024-01-05
ORD_40468,U_04634,2978,30,2024-01-07,19.0,5.0,Mumbai,2023-11-24
ORD_40469,U_00626,1192,30,2024-02-07,20.0,,Hyderabad,2024-01-10
ORD_40470,U_04080,1183,60,2024-02-04,65.0,5.0,Bangalore,2023-11-03
ORD_40471,U_03671,1684,30,2024-02-01,13.0,,Bangalore,2024-01-09
ORD_40472,U_00214,1758,45,2024-01-23,15.0,,Hyderabad,2024-01-26
ORD_40473,U_02389,3973,30,2024-01-17,27.0,5.0,Chennai,2023-12-23
ORD_40474,U_01165,4475,30,2024-01-14,27.0,5.0,Bangalore,2023-12-11
ORD_40475,U_02474,2020,30,2024-01-29,18.0,4.0,Bangalore,2023-11-12
ORD_40476,U_03366,658,45,2024-01-10,21.0,,Mumbai,2023-11-30
ORD_40477,U_04454,1044,45,2024-01-11,32.0,,Mumbai,2023-12-07
ORD_40478,U_02624,453,45,2024-02-07,34.0,,Bangalore,2024-01-11
ORD_40479,U_04064,4236,30,2024-01-18,24.0,5.0,Hyderabad,2024-01-15
ORD_40480,U_02397,4611,30,2024-01-09,20.0,,Gurgaon,2023-11-17
ORD_40481,U_00946,543,30,2024-01-14,63.0,,Delhi,2023-11-04
ORD_40482,U_02541,665,30,2024-02-22,16.0,1.0,Hyderabad,2023-11-25
ORD_40483,U_02544,1529,30,2024-02-16,43.0,,Chennai,2024-01-25
ORD_40484,U_03476,1732,30,2024-01-08,13.0,1.0,Delhi,2023-12-21
ORD_40485,U_00738,2395,30,2024-01-11,19.0,5.0,Hyderabad,2024-01-21
ORD_40486,U_03179,3029,30,2024-01-09,18.0,5.0,Bangalore,2023-11-03
ORD_40487,U_00150,280,45,2024-02-12,78.0,,Mumbai,2023-12-24
ORD_40488,U_01779,384,60,2024-01-06,99.0,4.0,Chennai,2024-01-19
ORD_40489,U_01070,848,45,2024-02-14,26.0,3.0,Delhi,2023-12-01
ORD_40490,U_03424,1289,45,2024-02-24,23.0,5.0,Mumbai,2024-01-10
ORD_40491,U_00943,2069,30,2024-01-06,18.0,4.0,Delhi,2024-01-15
ORD_40492,U_04184,1224,45,2024-01-02,39.0,5.0,Gurgaon,2023-11-12
ORD_40493,U_02075,173,30,2024-01-23,11.0,,Chennai,2024-01-04
ORD_40494,U_03623,939,45,2024-02-05,10.0,,Mumbai,2023-12-27
ORD_40495,U_01991,1093,45,2024-01-14,28.0,3.0,Delhi,2023-12-16
ORD_40496,U_01055,735,60,2024-02-10,55.0,,Delhi,2023-11-22
ORD_40497,U_04398,443,45,2024-01-20,23.0,5.0,Gurgaon,2023-12-06
ORD_40498,U_03491,1138,45,2024-01-24,22.0,4.0,Chennai,2024-01-17
ORD_40499,U_00219,211,60,2024-01-04,71.0,5.0,Gurgaon,2023-12-11
ORD_40500,U_02860,2647,30,2024-01-16,19.0,5.0,Hyderabad,2023-11-18
ORD_40501,U_00771,1075,45,2024-01-25,72.0,,Hyderabad,2023-12-20
ORD_40502,U_01944,1062,30,2024-01-07,18.0,4.0,Bangalore,2023-11-21
ORD_40503,U_03560,1043,30,2024-01-09,14.0,,Gurgaon,2024-01-09
ORD_40504,U_02225,407,45,2024-01-31,15.0,,Chennai,2023-12-05
ORD_40505,U_01717,1215,45,2024-02-07,11.0,,Gurgaon,2023-12-06
ORD_40506,U_04806,1160,60,2024-02-23,28.0,5.0,Bangalore,2023-12-27
ORD_40507,U_04274,1327,60,2024-02-02,85.0,3.0,Hyderabad,2023-12-20
ORD_40508,U_03064,405,45,2024-02-10,32.0,,Mumbai,2024-01-23
ORD_40509,U_02178,1468,60,2024-01-01,14.0,4.0,Bangalore,2023-11-22
ORD_40510,U_03828,3905,30,2024-01-05,22.0,4.0,Delhi,2024-01-04
ORD_40511,U_04448,1399,60,2024-01-04,79.0,,Chennai,2024-01-21
ORD_40512,U_03385,1390,30,2024-02-12,28.0,2.0,Mumbai,2024-01-24
ORD_40513,U_03218,1063,45,2024-01-04,81.0,4.0,Hyderabad,2023-11-10
ORD_40514,U_00935,1718,60,2024-01-29,37.0,,Delhi,2024-01-17
ORD_40515,U_04098,598,30,2024-02-16,18.0,3.0,Bangalore,2023-11-22
ORD_40516,U_03988,195,30,2024-02-27,17.0,,Gurgaon,2024-01-26
ORD_40517,U_01179,1310,45,2024-02-06,16.0,5.0,Chennai,2023-11-25
ORD_40518,U_02307,4440,30,2024-01-12,25.0,5.0,Bangalore,2023-12-10
ORD_40519,U_01343,245,45,2024-02-27,27.0,3.0,Bangalore,2023-12-11
ORD_40520,U_01060,591,30,2024-01-02,21.0,4.0,Delhi,2023-12-13
ORD_40521,U_02592,3615,30,2024-01-10,16.0,4.0,Chennai,2023-11-27
ORD_40522,U_04296,3961,30,2024-01-04,18.0,4.0,Mumbai,2023-11-23
ORD_40523,U_00894,290,60,2024-01-13,30.0,3.0,Chennai,2024-01-06
ORD_40524,U_00386,775,45,2024-02-21,22.0,,Gurgaon,2023-11-06
ORD_40525,U_01929,643,45,2024-01-21,39.0,3.0,Delhi,2024-01-29
ORD_40526,U_02752,457,60,2024-02-09,25.0,5.0,Chennai,2023-12-27
ORD_40527,U_03060,1596,30,2024-02-22,27.0,3.0,Hyderabad,2023-12-01
ORD_40528,U_02744,2172,30,2024-01-08,18.0,5.0,Gurgaon,2024-01-02
ORD_40529,U_04302,954,30,2024-01-28,27.0,4.0,Delhi,2023-12-10
ORD_40530,U_03963,4365,30,2024-01-19,16.0,4.0,Chennai,2024-01-02
ORD_40531,U_01794,4290,30,2024-01-19,32.0,4.0,Gurgaon,2023-11-01
ORD_40532,U_00091,1427,30,2024-01-10,22.0,5.0,Chennai,2024-01-21
ORD_40533,U_03993,1284,60,2024-02-17,44.0,5.0,Bangalore,2024-01-09
ORD_40534,U_01287,1219,60,2024-01-02,52.0,3.0,Chennai,2024-01-27
ORD_40535,U_03321,1409,30,2024-02-02,26.0,,Hyderabad,2023-12-25
ORD_40536,U_02214,4241,30,2024-01-20,27.0,4.0,Hyderabad,2023-11-09
ORD_40537,U_01953,1140,30,2024-01-10,24.0,,Hyderabad,2023-12-23
ORD_40538,U_03574,505,60,2024-02-10,81.0,,Delhi,2023-12-02
ORD_40539,U_04157,1447,60,2024-01-22,53.0,5.0,Delhi,2023-11-11
ORD_40540,U_01315,453,45,2024-01-24,58.0,3.0,Chennai,2023-12-15
ORD_40541,U_01410,253,60,2024-01-30,41.0,,Hyderabad,2023-11-07
ORD_40542,U_03980,680,30,2024-01-05,26.0,4.0,Chennai,2023-11-09
ORD_40543,U_01293,749,45,2024-02-16,23.0,3.0,Mumbai,2023-11-29
ORD_40544,U_02641,675,60,2024-01-17,53.0,5.0,Mumbai,2023-11-25
ORD_40545,U_02880,1101,30,2024-01-27,18.0,,Hyderabad,2024-01-03
ORD_40546,U_03961,1236,60,2024-02-17,50.0,4.0,Hyderabad,2024-01-24
ORD_40547,U_02897,4840,30,2024-01-07,32.0,4.0,Hyderabad,2023-12-21
ORD_40548,U_03798,485,30,2024-01-09,10.0,,Delhi,2023-11-05
ORD_40549,U_03250,189,30,2024-01-30,25.0,4.0,Bangalore,2024-01-01
ORD_40550,U_01731,416,30,2024-01-07,50.0,2.0,Mumbai,2024-01-09
ORD_40551,U_04033,673,45,2024-02-06,38.0,5.0,Delhi,2024-01-28
ORD_40552,U_01588,704,30,2024-02-21,20.0,4.0,Gurgaon,2024-01-16
ORD_40553,U_04003,1214,60,2024-01-30,21.0,2.0,Gurgaon,2023-12-31
ORD_40554,U_04086,1336,45,2024-01-24,18.0,5.0,Mumbai,2023-11-07
ORD_40555,U_02673,4394,30,2024-01-06,23.0,5.0,Chennai,2023-11-25
ORD_40556,U_03145,1534,60,2024-01-18,42.0,3.0,Gurgaon,2023-12-25
ORD_40557,U_04326,1541,30,2024-01-30,11.0,4.0,Bangalore,2023-11-17
ORD_40558,U_01617,1021,30,2024-02-26,10.0,5.0,Delhi,2023-12-01
ORD_40559,U_04805,598,45,2024-01-11,19.0,4.0,Mumbai,2023-11-03
ORD_40560,U_03714,1493,60,2024-01-21,55.0,3.0,Delhi,2023-12-09
ORD_40561,U_00160,954,60,2024-01-22,56.0,3.0,Delhi,2024-01-05
ORD_40562,U_00679,180,60,2024-01-01,33.0,1.0,Mumbai,2024-01-07
ORD_40563,U_04198,385,30,2024-01-24,12.0,,Chennai,2023-11-25
ORD_40564,U_03812,4290,30,2024-01-20,19.0,5.0,Mumbai,2023-11-21
ORD_40565,U_01280,216,60,2024-02-01,83.0,3.0,Mumbai,2024-01-19
ORD_40566,U_04885,1290,30,2024-01-28,23.0,1.0,Chennai,2023-12-27
ORD_40567,U_03426,493,60,2024-02-12,14.0,4.0,Bangalore,2023-11-12
ORD_40568,U_03228,182,30,2024-02-05,22.0,,Chennai,2023-12-07
ORD_40569,U_02629,836,60,2024-01-19,86.0,4.0,Mumbai,2024-01-01
ORD_40570,U_00834,770,60,2024-01-28,40.0,1.0,Hyderabad,2023-12-06
ORD_40571,U_00223,180,45,2024-01-27,21.0,4.0,Mumbai,2023-11-18
ORD_40572,U_03658,1163,30,2024-01-03,20.0,4.0,Hyderabad,2023-12-20
ORD_40573,U_02276,1539,60,2024-02-28,36.0,3.0,Mumbai,2023-12-06
ORD_40574,U_03399,4720,30,2024-01-29,24.0,,Hyderabad,2023-11-16
ORD_40575,U_03242,826,30,2024-01-30,11.0,2.0,Chennai,2024-01-16
ORD_40576,U_04340,461,45,2024-02-22,67.0,4.0,Hyderabad,2024-01-23
ORD_40577,U_04724,556,60,2024-01-14,31.0,,Bangalore,2023-11-04
ORD_40578,U_03033,1262,45,2024-02-15,14.0,,Bangalore,2023-11-10
ORD_40579,U_04224,3081,30,2024-01-21,15.0,,Bangalore,2024-01-03
ORD_40580,U_02166,1001,60,2024-01-22,42.0,2.0,Delhi,2024-01-14
ORD_40581,U_02320,4512,30,2024-01-02,19.0,5.0,Mumbai,2023-11-06
ORD_40582,U_00811,599,60,2024-01-27,22.0,5.0,Chennai,2024-01-25
ORD_40583,U_03816,748,60,2024-02-13,15.0,4.0,Bangalore,2023-11-09
ORD_40584,U_01817,389,45,2024-02-02,29.0,1.0,Bangalore,2023-11-06
ORD_40585,U_03674,1696,30,2024-01-19,28.0,5.0,Delhi,2023-12-30
ORD_40586,U_04207,685,30,2024-01-22,56.0,1.0,Hyderabad,2024-01-03
ORD_40587,U_05000,411,30,2024-01-29,23.0,3.0,Mumbai,2023-12-18
ORD_40588,U_04205,299,45,2024-02-13,18.0,5.0,Gurgaon,2023-11-30
ORD_40589,U_01569,1396,60,2024-01-17,25.0,4.0,Hyderabad,2023-11-02
ORD_40590,U_02751,839,45,2024-02-03,12.0,,Gurgaon,2023-12-12
ORD_40591,U_03847,581,45,2024-02-03,44.0,4.0,Gurgaon,2023-11-30
ORD_40592,U_01612,2435,30,2024-01-20,24.0,,Delhi,2023-11-09
ORD_40593,U_00565,3552,30,2024-01-24,24.0,5.0,Chennai,2023-12-27
ORD_40594,U_03363,3377,30,2024-01-17,22.0,4.0,Delhi,2023-11-04
ORD_40595,U_01391,1172,60,2024-02-17,90.0,4.0,Delhi,2024-01-08
ORD_40596,U_01949,1721,60,2024-01-27,58.0,,Gurgaon,2023-11-09
ORD_40597,U_02189,1706,30,2024-02-19,11.0,,Mumbai,2024-01-23
ORD_40598,U_00494,922,45,2024-01-12,14.0,,Gurgaon,2024-01-28
ORD_40599,U_03258,1195,30,2024-01-17,15.0,5.0,Mumbai,2023-12-10
ORD_40600,U_04400,136,30,2024-01-20,23.0,,Bangalore,2023-12-15
ORD_40601,U_03901,1506,45,2024-01-04,16.0,,Bangalore,2023-11-22
ORD_40602,U_02568,1636,60,2024-01-01,72.0,4.0,Gurgaon,2024-01-27
ORD_40603,U_00372,1514,30,2024-02-19,17.0,2.0,Delhi,2023-11-28
ORD_40604,U_00621,3307,30,2024-01-14,24.0,5.0,Hyderabad,2023-12-28
ORD_40605,U_00385,671,30,2024-02-25,23.0,,Chennai,2023-12-15
ORD_40606,U_04560,1386,45,2024-02-19,28.0,4.0,Bangalore,2023-11-16
ORD_40607,U_00765,566,45,2024-02-13,41.0,5.0,Bangalore,2024-01-19
ORD_40608,U_01641,318,45,2024-01-20,29.0,,Delhi,2023-12-23
ORD_40609,U_01686,228,30,2024-02-01,27.0,,Hyderabad,2024-01-08
ORD_40610,U_02886,941,45,2024-01-19,30.0,2.0,Chennai,2024-01-02
ORD_40611,U_03657,1038,30,2024-02-26,17.0,4.0,Mumbai,2024-01-20
ORD_40612,U_04928,1582,45,2024-01-12,34.0,3.0,Hyderabad,2024-01-06
ORD_40613,U_00357,3337,30,2024-01-22,17.0,,Gurgaon,2024-01-25
ORD_40614,U_00091,438,60,2024-01-07,75.0,3.0,Chennai,2024-01-21
ORD_40615,U_01238,2957,30,2024-01-02,22.0,5.0,Chennai,2024-01-22
ORD_40616,U_00135,1235,60,2024-01-08,55.0,1.0,Hyderabad,2023-12-28
ORD_40617,U_01681,1662,30,2024-01-16,20.0,,Delhi,2024-01-01
ORD_40618,U_03879,1208,30,2024-01-27,27.0,,Chennai,2023-12-26
ORD_40619,U_00071,1520,45,2024-02-19,18.0,4.0,Delhi,2024-01-03
ORD_40620,U_00984,981,45,2024-01-27,41.0,,Bangalore,2023-12-24
ORD_40621,U_03424,104,45,2024-02-26,27.0,,Mumbai,2024-01-10
ORD_40622,U_03201,1773,60,2024-01-22,98.0,3.0,Gurgaon,2024-01-08
ORD_40623,U_03782,966,60,2024-02-15,53.0,5.0,Mumbai,2024-01-04
ORD_40624,U_00265,3485,30,2024-01-16,23.0,,Chennai,2023-11-01
ORD_40625,U_04806,1458,30,2024-02-19,18.0,4.0,Bangalore,2023-12-27
ORD_40626,U_02065,669,30,2024-01-07,71.0,3.0,Chennai,2024-01-15
ORD_40627,U_00554,529,60,2024-02-17,84.0,,Bangalore,2024-01-15
ORD_40628,U_00598,649,45,2024-01-29,20.0,3.0,Mumbai,2023-12-01
ORD_40629,U_03538,1291,30,2024-01-02,25.0,4.0,Chennai,2024-01-05
ORD_40630,U_01204,4709,30,2024-01-17,15.0,,Bangalore,2023-11-25
ORD_40631,U_04247,1334,60,2024-01-10,35.0,5.0,Bangalore,2024-01-15
ORD_40632,U_02221,1535,30,2024-02-08,35.0,5.0,Hyderabad,2024-01-06
ORD_40633,U_03066,592,45,2024-01-05,41.0,,Mumbai,2024-01-15
ORD_40634,U_03243,1527,45,2024-01-04,40.0,,Hyderabad,2023-11-28
ORD_40635,U_03849,759,45,2024-02-06,28.0,5.0,Gurgaon,2023-11-29
ORD_40636,U_00193,1310,30,2024-01-25,46.0,4.0,Mumbai,2023-12-21
ORD_40637,U_00579,1541,60,2024-01-21,26.0,4.0,Bangalore,2023-11-09
ORD_40638,U_04431,1433,30,2024-01-07,22.0,3.0,Chennai,2023-12-03
ORD_40639,U_02324,1303,60,2024-02-21,56.0,5.0,Mumbai,2023-11-30
ORD_40640,U_04897,194,45,2024-01-12,74.0,4.0,Delhi,2024-01-03
ORD_40641,U_04731,965,60,2024-02-13,69.0,5.0,Bangalore,2023-11-16
ORD_40642,U_02716,4384,30,2024-01-12,25.0,5.0,Delhi,2023-12-12
ORD_40643,U_01266,227,30,2024-01-06,35.0,4.0,Chennai,2023-11-22
ORD_40644,U_04718,420,45,2024-02-21,56.0,3.0,Hyderabad,2023-12-21
ORD_40645,U_04975,2956,30,2024-01-01,21.0,,Hyderabad,2024-01-18
ORD_40646,U_04301,1017,30,2024-01-20,29.0,4.0,Bangalore,2023-12-16
ORD_40647,U_03719,1165,60,2024-02-28,52.0,4.0,Gurgaon,2023-12-13
ORD_40648,U_03517,1744,30,2024-01-22,59.0,4.0,Mumbai,2023-11-30
ORD_40649,U_03158,1387,30,2024-01-25,14.0,4.0,Delhi,2024-01-05
ORD_40650,U_00201,911,45,2024-02-01,79.0,,Bangalore,2024-01-24
ORD_40651,U_01567,923,30,2024-01-11,29.0,,Delhi,2023-11-01
ORD_40652,U_01781,433,45,2024-02-08,29.0,5.0,Bangalore,2024-01-27
ORD_40653,U_01241,3190,30,2024-01-27,19.0,,Mumbai,2023-11-10
ORD_40654,U_02810,862,60,2024-01-21,12.0,,Mumbai,2023-11-28
ORD_40655,U_04145,460,45,2024-01-11,24.0,4.0,Delhi,2023-11-21
ORD_40656,U_02955,363,30,2024-02-21,62.0,,Mumbai,2023-11-12
ORD_40657,U_01852,497,60,2024-02-04,87.0,4.0,Chennai,2023-11-10
ORD_40658,U_00306,1220,60,2024-02-18,58.0,,Delhi,2023-12-02
ORD_40659,U_01606,463,30,2024-01-28,26.0,3.0,Gurgaon,2023-11-19
ORD_40660,U_03729,983,30,2024-02-16,23.0,4.0,Mumbai,2023-11-09
ORD_40661,U_01738,3867,30,2024-01-05,16.0,4.0,Mumbai,2024-01-06
ORD_40662,U_02945,1778,30,2024-01-03,14.0,1.0,Mumbai,2023-11-17
ORD_40663,U_01385,1368,60,2024-01-03,42.0,4.0,Bangalore,2023-11-07
ORD_40664,U_01820,2777,30,2024-01-04,25.0,5.0,Bangalore,2024-01-23
ORD_40665,U_00264,548,60,2024-01-02,51.0,1.0,Gurgaon,2023-12-11
ORD_40666,U_03733,406,60,2024-02-23,49.0,3.0,Mumbai,2023-11-11
ORD_40667,U_02798,3001,30,2024-01-07,22.0,4.0,Bangalore,2023-11-03
ORD_40668,U_03148,1775,60,2024-01-25,65.0,3.0,Chennai,2023-11-13
ORD_40669,U_03057,1726,45,2024-02-22,24.0,5.0,Delhi,2023-11-14
ORD_40670,U_01910,1582,45,2024-01-23,43.0,5.0,Hyderabad,2023-12-29
ORD_40671,U_04588,343,45,2024-02-12,17.0,4.0,Chennai,2023-12-03
ORD_40672,U_02993,1243,60,2024-01-11,54.0,2.0,Chennai,2023-12-19
ORD_40673,U_01203,1666,45,2024-01-14,42.0,4.0,Delhi,2023-11-26
ORD_40674,U_04254,536,60,2024-02-14,59.0,5.0,Delhi,2023-11-26
ORD_40675,U_03288,2952,30,2024-01-10,18.0,5.0,Delhi,2023-11-01
ORD_40676,U_02348,1725,45,2024-01-21,23.0,,Delhi,2023-12-11
ORD_40677,U_03630,1478,45,2024-01-17,21.0,4.0,Hyderabad,2024-01-10
ORD_40678,U_01970,849,45,2024-02-01,38.0,,Delhi,2023-11-29
ORD_40679,U_02969,994,60,2024-02-01,22.0,3.0,Gurgaon,2023-12-02
ORD_40680,U_04277,1214,30,2024-01-10,26.0,4.0,Gurgaon,2024-01-23
ORD_40681,U_03702,152,30,2024-01-20,28.0,5.0,Chennai,2024-01-24
ORD_40682,U_03461,364,60,2024-02-13,43.0,5.0,Bangalore,2023-11-15
ORD_40683,U_01032,1182,45,2024-01-26,23.0,1.0,Hyderabad,2023-11-14
ORD_40684,U_01394,522,60,2024-01-24,57.0,3.0,Gurgaon,2023-12-26
ORD_40685,U_03420,310,60,2024-02-02,35.0,,Bangalore,2023-12-31
ORD_40686,U_03407,1695,30,2024-01-10,21.0,4.0,Delhi,2024-01-22
ORD_40687,U_01794,3635,30,2024-01-27,18.0,,Gurgaon,2023-11-01
ORD_40688,U_00018,3301,30,2024-01-11,21.0,5.0,Gurgaon,2023-11-13
ORD_40689,U_00465,704,30,2024-01-18,11.0,1.0,Hyderabad,2023-11-23
ORD_40690,U_02449,542,60,2024-01-29,30.0,,Bangalore,2024-01-03
ORD_40691,U_02271,1667,45,2024-01-01,21.0,5.0,Chennai,2023-12-15
ORD_40692,U_03590,459,60,2024-02-06,27.0,5.0,Chennai,2024-01-04
ORD_40693,U_01303,1325,45,2024-01-05,24.0,5.0,Hyderabad,2023-11-13
ORD_40694,U_04237,283,60,2024-01-22,10.0,5.0,Mumbai,2023-11-13
ORD_40695,U_00243,666,45,2024-01-13,13.0,3.0,Mumbai,2023-12-07
ORD_40696,U_00825,2357,30,2024-01-30,25.0,,Chennai,2024-01-04
ORD_40697,U_00847,1535,30,2024-01-22,67.0,1.0,Bangalore,2024-01-19
ORD_40698,U_00904,1662,30,2024-01-15,20.0,,Mumbai,2023-12-27
ORD_40699,U_02280,141,30,2024-02-16,11.0,3.0,Mumbai,2023-11-11
ORD_40700,U_04733,370,60,2024-02-03,42.0,,Mumbai,2023-12-13
ORD_40701,U_02766,1025,45,2024-02-28,31.0,4.0,Gurgaon,2023-12-07
ORD_40702,U_02264,1572,60,2024-02-01,15.0,2.0,Hyderabad,2023-12-14
ORD_40703,U_01327,1142,60,2024-01-31,47.0,,Hyderabad,2024-01-24
ORD_40704,U_00419,1433,60,2024-01-10,45.0,4.0,Gurgaon,2023-11-11
ORD_40705,U_04512,1697,45,2024-02-19,77.0,,Chennai,2024-01-03
ORD_40706,U_01318,1724,30,2024-02-21,25.0,,Bangalore,2024-01-11
ORD_40707,U_00560,1107,30,2024-02-15,14.0,3.0,Delhi,2023-12-18
ORD_40708,U_03206,4469,30,2024-01-25,18.0,5.0,Delhi,2023-11-02
ORD_40709,U_01924,791,30,2024-01-07,10.0,,Bangalore,2024-01-22
ORD_40710,U_02557,742,45,2024-02-08,16.0,4.0,Delhi,2024-01-15
ORD_40711,U_00524,623,30,2024-01-02,16.0,4.0,Delhi,2023-11-15
ORD_40712,U_00330,1114,30,2024-02-01,25.0,3.0,Mumbai,2024-01-27
ORD_40713,U_01866,512,45,2024-02-25,17.0,5.0,Bangalore,2023-11-02
ORD_40714,U_02020,1504,45,2024-02-25,43.0,5.0,Hyderabad,2023-12-18
ORD_40715,U_03589,1718,30,2024-02-23,19.0,3.0,Bangalore,2023-11-30
ORD_40716,U_00491,1260,60,2024-01-04,58.0,5.0,Hyderabad,2024-01-11
ORD_40717,U_00696,841,60,2024-01-01,38.0,4.0,Bangalore,2023-11-18
ORD_40718,U_04286,4850,30,2024-01-22,23.0,,Gurgaon,2023-12-29
ORD_40719,U_03301,533,45,2024-01-02,20.0,4.0,Bangalore,2024-01-08
ORD_40720,U_01866,1281,45,2024-02-16,81.0,5.0,Bangalore,2023-11-02
ORD_40721,U_04541,705,45,2024-01-24,76.0,2.0,Mumbai,2024-01-22
ORD_40722,U_04183,156,60,2024-01-15,14.0,,Mumbai,2023-11-23
ORD_40723,U_00679,341,30,2024-01-24,27.0,5.0,Mumbai,2024-01-07
ORD_40724,U_01911,671,45,2024-01-17,29.0,5.0,Chennai,2024-01-23
ORD_40725,U_03620,480,60,2024-01-30,56.0,2.0,Gurgaon,2023-12-24
ORD_40726,U_00092,1044,30,2024-01-09,65.0,4.0,Mumbai,2024-01-27
ORD_40727,U_04449,357,45,2024-02-23,30.0,2.0,Delhi,2024-01-24
ORD_40728,U_03812,2183,30,2024-01-25,15.0,5.0,Mumbai,2023-11-21
ORD_40729,U_02545,132,60,2024-01-20,44.0,2.0,Chennai,2023-12-25
ORD_40730,U_03398,1395,60,2024-02-03,58.0,3.0,Bangalore,2023-11-30
ORD_40731,U_02278,1543,60,2024-01-01,22.0,5.0,Gurgaon,2024-01-18
ORD_40732,U_01139,815,60,2024-02-27,41.0,,Gurgaon,2023-11-28
ORD_40733,U_00801,322,30,2024-01-28,15.0,,Gurgaon,2024-01-27
ORD_40734,U_03965,981,45,2024-02-25,16.0,,Hyderabad,2024-01-04
ORD_40735,U_02745,1031,45,2024-01-13,69.0,,Chennai,2023-11-15
ORD_40736,U_02852,3020,30,2024-01-23,22.0,4.0,Mumbai,2023-12-29
ORD_40737,U_01741,568,60,2024-02-12,91.0,,Mumbai,2024-01-13
ORD_40738,U_03441,1092,45,2024-01-12,55.0,,Delhi,2023-12-18
ORD_40739,U_00556,935,60,2024-01-22,55.0,2.0,Chennai,2023-11-07
ORD_40740,U_03559,160,45,2024-02-14,16.0,5.0,Chennai,2023-11-05
ORD_40741,U_02654,1796,45,2024-01-24,21.0,4.0,Mumbai,2023-12-09
ORD_40742,U_00742,3753,30,2024-01-30,20.0,,Mumbai,2024-01-15
ORD_40743,U_01286,1650,45,2024-01-30,14.0,,Chennai,2023-12-01
ORD_40744,U_00583,779,45,2024-01-05,12.0,1.0,Chennai,2023-12-11
ORD_40745,U_04229,3058,30,2024-01-31,20.0,,Delhi,2023-11-23
ORD_40746,U_00815,813,60,2024-01-26,43.0,3.0,Gurgaon,2023-11-10
ORD_40747,U_04230,758,45,2024-02-25,28.0,,Hyderabad,2023-12-18
ORD_40748,U_02313,3288,30,2024-01-30,22.0,5.0,Bangalore,2023-12-30
ORD_40749,U_03590,1141,45,2024-01-12,10.0,2.0,Chennai,2024-01-04
ORD_40750,U_01896,3612,30,2024-01-24,24.0,5.0,Gurgaon,2024-01-03
ORD_40751,U_01389,625,30,2024-02-23,10.0,,Mumbai,2023-12-02
ORD_40752,U_03752,1425,45,2024-01-12,12.0,1.0,Chennai,2023-11-04
ORD_40753,U_04595,1179,45,2024-01-09,23.0,,Gurgaon,2023-11-08
ORD_40754,U_04781,1668,30,2024-01-11,11.0,1.0,Chennai,2024-01-15
ORD_40755,U_02845,4760,30,2024-01-08,15.0,5.0,Delhi,2023-12-23
ORD_40756,U_00110,365,30,2024-02-23,15.0,,Hyderabad,2024-01-20
ORD_40757,U_01943,1534,45,2024-01-04,33.0,5.0,Chennai,2024-01-06
ORD_40758,U_04605,1438,45,2024-02-24,13.0,4.0,Gurgaon,2024-01-20
ORD_40759,U_04228,1163,30,2024-01-14,25.0,5.0,Bangalore,2024-01-18
ORD_40760,U_02554,4814,30,2024-01-20,15.0,5.0,Bangalore,2023-12-29
ORD_40761,U_02008,798,45,2024-02-26,20.0,4.0,Chennai,2023-12-13
ORD_40762,U_04811,4603,30,2024-01-31,18.0,,Bangalore,2023-12-19
ORD_40763,U_03462,1225,45,2024-01-29,42.0,,Chennai,2024-01-27
ORD_40764,U_04971,1707,60,2024-01-28,28.0,3.0,Gurgaon,2024-01-23
ORD_40765,U_03423,1120,60,2024-01-08,11.0,5.0,Chennai,2023-12-18
ORD_40766,U_04831,436,45,2024-01-30,12.0,4.0,Mumbai,2024-01-26
ORD_40767,U_00582,609,30,2024-02-05,19.0,4.0,Delhi,2023-11-21
ORD_40768,U_04485,1322,60,2024-02-16,26.0,3.0,Hyderabad,2023-11-28
ORD_40769,U_02659,1656,45,2024-01-21,31.0,4.0,Hyderabad,2023-12-18
ORD_40770,U_02590,1531,45,2024-02-03,13.0,,Gurgaon,2023-11-25
ORD_40771,U_02531,1635,45,2024-02-05,15.0,5.0,Gurgaon,2023-12-13
ORD_40772,U_04510,1085,45,2024-01-26,21.0,,Chennai,2023-12-03
ORD_40773,U_01753,1504,45,2024-02-01,21.0,1.0,Chennai,2024-01-23
ORD_40774,U_01711,625,45,2024-01-17,12.0,,Chennai,2023-11-08
ORD_40775,U_04844,1095,60,2024-02-17,10.0,3.0,Hyderabad,2023-11-22
ORD_40776,U_00247,4686,30,2024-01-25,22.0,5.0,Delhi,2023-11-23
ORD_40777,U_00180,770,60,2024-01-19,10.0,,Mumbai,2023-12-29
ORD_40778,U_04428,2098,30,2024-01-08,25.0,,Gurgaon,2023-11-25
ORD_40779,U_04800,741,30,2024-01-04,20.0,1.0,Gurgaon,2024-01-12
ORD_40780,U_03167,1100,60,2024-01-13,47.0,,Gurgaon,2023-12-13
ORD_40781,U_02421,264,45,2024-01-01,37.0,5.0,Gurgaon,2023-11-25
ORD_40782,U_03146,2853,30,2024-01-05,15.0,5.0,Bangalore,2023-12-15
